"id","station_code","station_name","latitude","longitude","level"
574,"/Z9zOAr1dQ8K/ngqYrheLIDD/MMEL64OWUht/HQbYgzkaUjw","Berzerly Bridge Clinic",NULL,NULL,4
575,"/Z9zOAr1dQ8K/ngqYrheLIDD/MMEL64OWUht/icwINxeOGNY","Zvipiripiri Clinic",NULL,NULL,4
576,"/Z9zOAr1dQ8K/ngqYrheLIDD/MMEL64OWUht/IVF9iD8sboV","Sakubva District Hospital",NULL,NULL,4
577,"/Z9zOAr1dQ8K/ngqYrheLIDD/MMEL64OWUht/JS42B8mFEYI","Muromo Rural Health Centre",NULL,NULL,4
578,"/Z9zOAr1dQ8K/ngqYrheLIDD/MMEL64OWUht/Ju7yjwNpnZc","Chikwariro Mission Hospital",NULL,NULL,4
579,"/Z9zOAr1dQ8K/ngqYrheLIDD/MMEL64OWUht/KL8n0WXGgGS","Vumba Clinic",NULL,NULL,4
580,"/Z9zOAr1dQ8K/ngqYrheLIDD/MMEL64OWUht/KwpBAMKX07m","Bwizi Clinic",NULL,NULL,4
581,"/Z9zOAr1dQ8K/ngqYrheLIDD/MMEL64OWUht/L1KD15RCB3o","Mt. Zuma Rural Health Centre",NULL,NULL,4
582,"/Z9zOAr1dQ8K/ngqYrheLIDD/MMEL64OWUht/LLYfRU87KVr","Munyarari Clinic",NULL,NULL,4
583,"/Z9zOAr1dQ8K/ngqYrheLIDD/MMEL64OWUht/mMyO9i8yO9f","Rowa Clinic",NULL,NULL,4
584,"/Z9zOAr1dQ8K/ngqYrheLIDD/MMEL64OWUht/nFJhU0rVPlH","Mushunje Clinic",NULL,NULL,4
585,"/Z9zOAr1dQ8K/ngqYrheLIDD/MMEL64OWUht/OcGPckc3QEu","Fernvalley Clinic",NULL,NULL,4
586,"/Z9zOAr1dQ8K/ngqYrheLIDD/MMEL64OWUht/OdVIpeFRpxI","Dora Clinic",NULL,NULL,4
587,"/Z9zOAr1dQ8K/ngqYrheLIDD/MMEL64OWUht/ooBctEFShCo","Madanga",NULL,NULL,4
588,"/Z9zOAr1dQ8K/ngqYrheLIDD/MMEL64OWUht/pE1MgQBvhP2","Bakorenhema Clinic",NULL,NULL,4
589,"/Z9zOAr1dQ8K/ngqYrheLIDD/MMEL64OWUht/PMjhk9KezDp","Mambwere Clinic",NULL,NULL,4
590,"/Z9zOAr1dQ8K/ngqYrheLIDD/MMEL64OWUht/Q9uDyfOwrdT","Gutaurare Rural Health Centre",NULL,NULL,4
591,"/Z9zOAr1dQ8K/ngqYrheLIDD/MMEL64OWUht/QBQZTIv1lrz","Burma Valley Clinic",NULL,NULL,4
592,"/Z9zOAr1dQ8K/ngqYrheLIDD/MMEL64OWUht/QE02qC7QVJL","St. Josephs T.B Hospital",NULL,NULL,4
593,"/Z9zOAr1dQ8K/ngqYrheLIDD/MMEL64OWUht/QkfHdRxjphj","St. Welburgh Mission Clinic",NULL,NULL,4
594,"/Z9zOAr1dQ8K/ngqYrheLIDD/MMEL64OWUht/QMHTxq1jwsv","Masasi Clinic",NULL,NULL,4
595,"/Z9zOAr1dQ8K/ngqYrheLIDD/MMEL64OWUht/rotRV33ogHc","Zumbare Clinic",NULL,NULL,4
596,"/Z9zOAr1dQ8K/ngqYrheLIDD/MMEL64OWUht/RrRf8znKPaf","Matanda Rural Health Centre",NULL,NULL,4
597,"/Z9zOAr1dQ8K/ngqYrheLIDD/MMEL64OWUht/rRZdfRZ2VAu","ARDA Transau Clinic ",NULL,NULL,4
598,"/Z9zOAr1dQ8K/ngqYrheLIDD/MMEL64OWUht/rU8ccMdaYVq","St Josephs T.B Hospital",NULL,NULL,4
599,"/Z9zOAr1dQ8K/ngqYrheLIDD/MMEL64OWUht/RXChmJ29yIG","St. Andrews Mission Hospital",NULL,NULL,4
600,"/Z9zOAr1dQ8K/ngqYrheLIDD/MMEL64OWUht/RyINk05jngO","Chitakatira Clinic",NULL,NULL,4
601,"/Z9zOAr1dQ8K/ngqYrheLIDD/MMEL64OWUht/s3eJe4WBzCB","Fobbes Boarder Wellness Centre Private Clinic",NULL,NULL,4
602,"/Z9zOAr1dQ8K/ngqYrheLIDD/MMEL64OWUht/s4fE8Jt1g4L","Lee Kul Clinic",NULL,NULL,4
603,"/Z9zOAr1dQ8K/ngqYrheLIDD/MMEL64OWUht/s5QteHELIvJ","Zimunya Clinic",NULL,NULL,4
604,"/Z9zOAr1dQ8K/ngqYrheLIDD/MMEL64OWUht/savcKy76svm","Bvumba Private Clinic",NULL,NULL,4
605,"/Z9zOAr1dQ8K/ngqYrheLIDD/MMEL64OWUht/sySIljgDD4k","Chipfatsura Clinic",NULL,NULL,4
606,"/Z9zOAr1dQ8K/ngqYrheLIDD/MMEL64OWUht/tFn1RnL4Q1a","Hob House Clinic",NULL,NULL,4
607,"/Z9zOAr1dQ8K/ngqYrheLIDD/MMEL64OWUht/Tj9XAHdTx71","Chikanga Clinic",NULL,NULL,4
608,"/Z9zOAr1dQ8K/ngqYrheLIDD/MMEL64OWUht/uqcF5EYPpIZ","Mutare Council Clinic",NULL,NULL,4
609,"/Z9zOAr1dQ8K/ngqYrheLIDD/MMEL64OWUht/vuEfRSfa6e3","Gimboque Clinic",NULL,NULL,4
610,"/Z9zOAr1dQ8K/ngqYrheLIDD/MMEL64OWUht/wXnCifW3qRh","Chitora Clinic",NULL,NULL,4
611,"/Z9zOAr1dQ8K/ngqYrheLIDD/MMEL64OWUht/X7Tj1WoSu8a","Gwindingwi Rural Health Centre",NULL,NULL,4
612,"/Z9zOAr1dQ8K/ngqYrheLIDD/MMEL64OWUht/YaxwrjxwqJy","Chatora Clinic ",NULL,NULL,4
613,"/Z9zOAr1dQ8K/ngqYrheLIDD/MMEL64OWUht/Yb75x5mU1gC","Marange Rural Hospital",NULL,NULL,4
614,"/Z9zOAr1dQ8K/ngqYrheLIDD/MMEL64OWUht/Zif0pyzPbp5","Murambi Gardens Private Clinic",NULL,NULL,4
615,"/Z9zOAr1dQ8K/ngqYrheLIDD/MMEL64OWUht/zUEyrYaMPsk","Hob House Clinic",NULL,NULL,4
616,"/Z9zOAr1dQ8K/ngqYrheLIDD/n47r6kdRLGr","Mutasa",NULL,NULL,3
617,"/Z9zOAr1dQ8K/ngqYrheLIDD/n47r6kdRLGr/adTkHyR4BvG","Gatsi Mission Clinic",NULL,NULL,4
618,"/Z9zOAr1dQ8K/ngqYrheLIDD/n47r6kdRLGr/arVJbD2Phv8","Sachisuko Clinic",NULL,NULL,4
619,"/Z9zOAr1dQ8K/ngqYrheLIDD/n47r6kdRLGr/B6T4mymKXpD","St. Augustines Mission Clinic",NULL,NULL,4
620,"/Z9zOAr1dQ8K/ngqYrheLIDD/n47r6kdRLGr/bY4JUbYxhAI","St. Peters Mandeya Mission Hospital",NULL,NULL,4
621,"/Z9zOAr1dQ8K/ngqYrheLIDD/n47r6kdRLGr/BYeo2WTlTbW","Sadziwa Council Clinic",NULL,NULL,4
622,"/Z9zOAr1dQ8K/ngqYrheLIDD/n47r6kdRLGr/cJvWwH3FJLR","Premier Clinic",NULL,NULL,4
623,"/Z9zOAr1dQ8K/ngqYrheLIDD/n47r6kdRLGr/CnknUJ5B5JT","Katiyo Private-Tanganda",NULL,NULL,4
624,"/Z9zOAr1dQ8K/ngqYrheLIDD/n47r6kdRLGr/CxoOWvWIIw7","Chinangwe Clinic",NULL,NULL,4
625,"/Z9zOAr1dQ8K/ngqYrheLIDD/n47r6kdRLGr/d6UW4bgGKi7","Sakupwanya Council Clinic",NULL,NULL,4
626,"/Z9zOAr1dQ8K/ngqYrheLIDD/n47r6kdRLGr/dbl9tfa7QdC","Eastern Highlands 1 Private Tanganda",NULL,NULL,4
627,"/Z9zOAr1dQ8K/ngqYrheLIDD/n47r6kdRLGr/eqxYAQqMAGm","Mupotedzi Gvt Clinic",NULL,NULL,4
628,"/Z9zOAr1dQ8K/ngqYrheLIDD/n47r6kdRLGr/ETgdoZ3NO4b","Tsvingwe Clinic",NULL,NULL,4
629,"/Z9zOAr1dQ8K/ngqYrheLIDD/n47r6kdRLGr/EzdyWsiwd8t","Chitombo Council Clinic",NULL,NULL,4
630,"/Z9zOAr1dQ8K/ngqYrheLIDD/n47r6kdRLGr/f3nMyAIch9x","Samaringa Council clinic",NULL,NULL,4
631,"/Z9zOAr1dQ8K/ngqYrheLIDD/n47r6kdRLGr/FOnficOMOxV","Samanga Council clinic",NULL,NULL,4
632,"/Z9zOAr1dQ8K/ngqYrheLIDD/n47r6kdRLGr/hecbb09WesM","Mundeya Clinic",NULL,NULL,4
633,"/Z9zOAr1dQ8K/ngqYrheLIDD/n47r6kdRLGr/ivSpKPosBuc","Hauna District Hospital",NULL,NULL,4
634,"/Z9zOAr1dQ8K/ngqYrheLIDD/n47r6kdRLGr/iZoxQ2mltpe","Mt. Jenya Council Clinic",NULL,NULL,4
635,"/Z9zOAr1dQ8K/ngqYrheLIDD/n47r6kdRLGr/jUWF0Gd5yAZ","Ngarura Council Clinic",NULL,NULL,4
636,"/Z9zOAr1dQ8K/ngqYrheLIDD/n47r6kdRLGr/jZaPZgPWb5B","Drenane Timbers Private Clinic",NULL,NULL,4
637,"/Z9zOAr1dQ8K/ngqYrheLIDD/n47r6kdRLGr/llNspZj777F","Chinaka Health Post",NULL,NULL,4
638,"/Z9zOAr1dQ8K/ngqYrheLIDD/n47r6kdRLGr/mKPIOr2x9fm","Rupinda Rural Health Centre",NULL,NULL,4
639,"/Z9zOAr1dQ8K/ngqYrheLIDD/n47r6kdRLGr/N4oXqGfFso8","Sagambe Council Clinic",NULL,NULL,4
640,"/Z9zOAr1dQ8K/ngqYrheLIDD/n47r6kdRLGr/NOfUwvwI2PP","Sherukuru Rural Health Centre",NULL,NULL,4
641,"/Z9zOAr1dQ8K/ngqYrheLIDD/n47r6kdRLGr/O4iWNzTwIyQ","Sahumani Council Clinic",NULL,NULL,4
642,"/Z9zOAr1dQ8K/ngqYrheLIDD/n47r6kdRLGr/P9DDMEU84HO","Chisuko Council Clinic",NULL,NULL,4
643,"/Z9zOAr1dQ8K/ngqYrheLIDD/n47r6kdRLGr/Pj2cnKKkXFf","EHPL 1 Clinic",NULL,NULL,4
644,"/Z9zOAr1dQ8K/ngqYrheLIDD/n47r6kdRLGr/PscJCWrhzka","Old Mutare Mission Hospital",NULL,NULL,4
645,"/Z9zOAr1dQ8K/ngqYrheLIDD/n47r6kdRLGr/PSTaVtwddQ4","Honde Mission Hospital",NULL,NULL,4
646,"/Z9zOAr1dQ8K/ngqYrheLIDD/n47r6kdRLGr/pXNHetKSqH5","Imbeza Clinic",NULL,NULL,4
647,"/Z9zOAr1dQ8K/ngqYrheLIDD/n47r6kdRLGr/qeqXIu3KfO0","Premier Medical Centre Private Clinic ",NULL,NULL,4
648,"/Z9zOAr1dQ8K/ngqYrheLIDD/n47r6kdRLGr/QtsGPbZ9kIR","Guta Council Clinic",NULL,NULL,4
649,"/Z9zOAr1dQ8K/ngqYrheLIDD/n47r6kdRLGr/QXqZoFfrO5f","EHPL 6 Clinic",NULL,NULL,4
650,"/Z9zOAr1dQ8K/ngqYrheLIDD/n47r6kdRLGr/r97ObjsRhxc","Mapara Clinic",NULL,NULL,4
651,"/Z9zOAr1dQ8K/ngqYrheLIDD/n47r6kdRLGr/rDAJbe52fOS","Bonda Mission Hospital",NULL,NULL,4
652,"/Z9zOAr1dQ8K/ngqYrheLIDD/n47r6kdRLGr/reNojL4HxU8","Mandeya 11 Clinic",NULL,NULL,4
653,"/Z9zOAr1dQ8K/ngqYrheLIDD/n47r6kdRLGr/S9ItwIxzitL","Hauna Clinic",NULL,NULL,4
654,"/Z9zOAr1dQ8K/ngqYrheLIDD/n47r6kdRLGr/seMV6QMcbYn","Zongoro Council Clinic",NULL,NULL,4
655,"/Z9zOAr1dQ8K/ngqYrheLIDD/n47r6kdRLGr/T46Sw2id6WV","Red Wing Private-Mine",NULL,NULL,4
656,"/Z9zOAr1dQ8K/ngqYrheLIDD/n47r6kdRLGr/TqSLd6OiLlz","Sheba Border Timbers Private Clinic",NULL,NULL,4
657,"/Z9zOAr1dQ8K/ngqYrheLIDD/n47r6kdRLGr/uE3RH5mk84U","Nyamukwarara Clinic",NULL,NULL,4
658,"/Z9zOAr1dQ8K/ngqYrheLIDD/n47r6kdRLGr/UT3jZU0B8NY","Triashill Mission Hospitals",NULL,NULL,4
659,"/Z9zOAr1dQ8K/ngqYrheLIDD/n47r6kdRLGr/vrfWESP2bX6","Moyoweshumba Council Clinic",NULL,NULL,4
660,"/Z9zOAr1dQ8K/ngqYrheLIDD/n47r6kdRLGr/vtJMwcFafnS","Haparare Council Clinic",NULL,NULL,4
661,"/Z9zOAr1dQ8K/ngqYrheLIDD/n47r6kdRLGr/WfLnM2upfzo","Chinaka Health Post ",NULL,NULL,4
662,"/Z9zOAr1dQ8K/ngqYrheLIDD/n47r6kdRLGr/XarjiDpWpIl","Nyanga Pines Clinic",NULL,NULL,4
663,"/Z9zOAr1dQ8K/ngqYrheLIDD/n47r6kdRLGr/xBQLT1WFHR7","Tsonzo Rural Hospital",NULL,NULL,4
664,"/Z9zOAr1dQ8K/ngqYrheLIDD/n47r6kdRLGr/XMvFrrVQBbh","Dunsinane Clinic",NULL,NULL,4
665,"/Z9zOAr1dQ8K/ngqYrheLIDD/n47r6kdRLGr/xRiIyDXPWV5","Zindi Clinic",NULL,NULL,4
666,"/Z9zOAr1dQ8K/ngqYrheLIDD/n47r6kdRLGr/XRKLDnHvYFJ","Chavhanga Rural Health Centre",NULL,NULL,4
667,"/Z9zOAr1dQ8K/ngqYrheLIDD/n47r6kdRLGr/XZkKJ2ARldu","ARDA Katiyo Clinic ",NULL,NULL,4
668,"/Z9zOAr1dQ8K/ngqYrheLIDD/n47r6kdRLGr/y0JY0ye8q3J","Jombe Clinic",NULL,NULL,4
669,"/Z9zOAr1dQ8K/ngqYrheLIDD/n47r6kdRLGr/YQvLvebHo4d","Chinamasa Rural Health Centre",NULL,NULL,4
670,"/Z9zOAr1dQ8K/ngqYrheLIDD/n47r6kdRLGr/ZCHDN6RCLiA","Mutasa Council Clinic",NULL,NULL,4
671,"/Z9zOAr1dQ8K/ngqYrheLIDD/n47r6kdRLGr/zP8n2YUWifz","St. Barbaras Mission Hospitals",NULL,NULL,4
672,"/Z9zOAr1dQ8K/ngqYrheLIDD/tdTAQuQ1cyC","Buhera",NULL,NULL,3
673,"/Z9zOAr1dQ8K/ngqYrheLIDD/tdTAQuQ1cyC/BDEmqp90JTA","Mutepfe Clinic",NULL,NULL,4
674,"/Z9zOAr1dQ8K/ngqYrheLIDD/tdTAQuQ1cyC/bqBYwNAxlo1","Gunura Clinic",NULL,NULL,4
675,"/Z9zOAr1dQ8K/ngqYrheLIDD/tdTAQuQ1cyC/cBlAU3Ex35B","Murwira Rural Health Centre",NULL,NULL,4
676,"/Z9zOAr1dQ8K/ngqYrheLIDD/tdTAQuQ1cyC/Di7OHhpjIr2","Chapanduka Clinic",NULL,NULL,4
677,"/Z9zOAr1dQ8K/ngqYrheLIDD/tdTAQuQ1cyC/e0BxlFLWuKQ","Mudanda Clinic",NULL,NULL,4
678,"/Z9zOAr1dQ8K/ngqYrheLIDD/tdTAQuQ1cyC/ExkPrlU2JL0","Birchenough Rural Hospital",NULL,NULL,4
679,"/Z9zOAr1dQ8K/ngqYrheLIDD/tdTAQuQ1cyC/FRb74ACeEZB","Buhera Rural Hospital",NULL,NULL,4
680,"/Z9zOAr1dQ8K/ngqYrheLIDD/tdTAQuQ1cyC/fSJy9rjmBSB","Bangure Clinic",NULL,NULL,4
681,"/Z9zOAr1dQ8K/ngqYrheLIDD/tdTAQuQ1cyC/g9SCxKLS1Rl","Garamwera Clinic",NULL,NULL,4
682,"/Z9zOAr1dQ8K/ngqYrheLIDD/tdTAQuQ1cyC/GRnO7AgEsEI","Mombeyarara Rural Health Centre",NULL,NULL,4
683,"/Z9zOAr1dQ8K/ngqYrheLIDD/tdTAQuQ1cyC/GsL0s0RILmu","Zangama Rural Health Centre",NULL,NULL,4
684,"/Z9zOAr1dQ8K/ngqYrheLIDD/tdTAQuQ1cyC/hcUbMLN50UW","Betera Rural Health Centre",NULL,NULL,4
685,"/Z9zOAr1dQ8K/ngqYrheLIDD/tdTAQuQ1cyC/hzwVAOS3w2R","Mudawose Clinic",NULL,NULL,4
686,"/Z9zOAr1dQ8K/ngqYrheLIDD/tdTAQuQ1cyC/I34x7M32C2r","Chawatama Rural Health Centre",NULL,NULL,4
687,"/Z9zOAr1dQ8K/ngqYrheLIDD/tdTAQuQ1cyC/i8H1mPyK3Fm","Chabata Clinic",NULL,NULL,4
688,"/Z9zOAr1dQ8K/ngqYrheLIDD/tdTAQuQ1cyC/IfQGMZN0HcM","Murambinda District Hospital",NULL,NULL,4
689,"/Z9zOAr1dQ8K/ngqYrheLIDD/tdTAQuQ1cyC/jFqSHbG59uf","Muzokomba Clinic",NULL,NULL,4
690,"/Z9zOAr1dQ8K/ngqYrheLIDD/tdTAQuQ1cyC/JXKy9DJE3gm","Chiweshe Clinic",NULL,NULL,4
691,"/Z9zOAr1dQ8K/ngqYrheLIDD/tdTAQuQ1cyC/MUyHOXjfS9i","Mbundire clinic  010142",NULL,NULL,4
692,"/Z9zOAr1dQ8K/ngqYrheLIDD/tdTAQuQ1cyC/O3Eqk96OQ4D","Nyashanu Rural Hospital",NULL,NULL,4
693,"/Z9zOAr1dQ8K/ngqYrheLIDD/tdTAQuQ1cyC/PWF0NkIV5ry","Berenyazvidzi Clinic",NULL,NULL,4
694,"/Z9zOAr1dQ8K/ngqYrheLIDD/tdTAQuQ1cyC/QcWGAc2BBkH","Chimbudzi Clinic",NULL,NULL,4
695,"/Z9zOAr1dQ8K/ngqYrheLIDD/tdTAQuQ1cyC/rRYyzyfhDzN","Chiwenga Clinic",NULL,NULL,4
696,"/Z9zOAr1dQ8K/ngqYrheLIDD/tdTAQuQ1cyC/RylLQnL36Fi","Rambanapasi Clinic",NULL,NULL,4
697,"/Z9zOAr1dQ8K/ngqYrheLIDD/tdTAQuQ1cyC/RZQzoM8gIgm","Mutiusinazita Clinic",NULL,NULL,4
698,"/Z9zOAr1dQ8K/ngqYrheLIDD/tdTAQuQ1cyC/snbgbGRWH3K","Madzimbashuro Rural Health Centre",NULL,NULL,4
699,"/Z9zOAr1dQ8K/ngqYrheLIDD/tdTAQuQ1cyC/sOJ2bmldRlG","Chipondamidzi  010141",NULL,NULL,4
700,"/Z9zOAr1dQ8K/ngqYrheLIDD/tdTAQuQ1cyC/tgvfmhl76EX","Mukubu  Clinic",NULL,NULL,4
701,"/Z9zOAr1dQ8K/ngqYrheLIDD/tdTAQuQ1cyC/TmsVAKEii26","Moses clinic  010144",NULL,NULL,4
702,"/Z9zOAr1dQ8K/ngqYrheLIDD/tdTAQuQ1cyC/tovyRP4oXFQ","Chirozva Clinic",NULL,NULL,4
703,"/Z9zOAr1dQ8K/ngqYrheLIDD/tdTAQuQ1cyC/vdDCCb7mOh7","Ndyarima Clinic",NULL,NULL,4
704,"/Z9zOAr1dQ8K/ngqYrheLIDD/tdTAQuQ1cyC/VxyFvXmfKoZ","Gombe Clinic",NULL,NULL,4
705,"/Z9zOAr1dQ8K/ngqYrheLIDD/tdTAQuQ1cyC/we1xrcSbSU4","NSC  Murambinda",NULL,NULL,4
706,"/Z9zOAr1dQ8K/ngqYrheLIDD/tdTAQuQ1cyC/WKyg79FMK1g","Munyanyi Clinic",NULL,NULL,4
707,"/Z9zOAr1dQ8K/ngqYrheLIDD/tdTAQuQ1cyC/WqWubHGJiuf","Mutasa  Clinic",NULL,NULL,4
708,"/Z9zOAr1dQ8K/ngqYrheLIDD/tdTAQuQ1cyC/XWTWzUKR92m","Chapwanya Clinic",NULL,NULL,4
709,"/Z9zOAr1dQ8K/ngqYrheLIDD/tdTAQuQ1cyC/XXkxbdoBx3n","Nerutanga Clinic",NULL,NULL,4
710,"/Z9zOAr1dQ8K/ngqYrheLIDD/tdTAQuQ1cyC/yivxyODFPUB","Maburutse  Clinic",NULL,NULL,4
711,"/Z9zOAr1dQ8K/ngqYrheLIDD/tdTAQuQ1cyC/YlbaMtnwj8s","Msasa RDC Clinic",NULL,NULL,4
712,"/Z9zOAr1dQ8K/ngqYrheLIDD/yJFlOa4npWw","Makoni",NULL,NULL,3
713,"/Z9zOAr1dQ8K/ngqYrheLIDD/yJFlOa4npWw/Adoq6MHcOB7","Bingaguru Rural Health Centre",NULL,NULL,4
714,"/Z9zOAr1dQ8K/ngqYrheLIDD/yJFlOa4npWw/avJBKspv9hU","Tsanzaguru Clinic",NULL,NULL,4
715,"/Z9zOAr1dQ8K/ngqYrheLIDD/yJFlOa4npWw/bkpJdhMUWKf","Vengere Clinic",NULL,NULL,4
716,"/Z9zOAr1dQ8K/ngqYrheLIDD/yJFlOa4npWw/BTZXAPMERV4","Nedevedzo Rural Hospital",NULL,NULL,4
717,"/Z9zOAr1dQ8K/ngqYrheLIDD/yJFlOa4npWw/C6U9KXkP1LK","Nasmie Clinic",NULL,NULL,4
718,"/Z9zOAr1dQ8K/ngqYrheLIDD/yJFlOa4npWw/CDJGz6wu5lf","Nyazura Clinic",NULL,NULL,4
719,"/Z9zOAr1dQ8K/ngqYrheLIDD/yJFlOa4npWw/ciscgPAvSgq","Katsenga Rural Health Centre",NULL,NULL,4
720,"/Z9zOAr1dQ8K/ngqYrheLIDD/yJFlOa4npWw/D7ozNJrRYT5","Mubvurungwa Clinic",NULL,NULL,4
721,"/Z9zOAr1dQ8K/ngqYrheLIDD/yJFlOa4npWw/DVLOKsqb4Zl","Maparura Rural Health Centre",NULL,NULL,4
722,"/Z9zOAr1dQ8K/ngqYrheLIDD/yJFlOa4npWw/eqUVN5CpzeZ","Rukweza Clinic",NULL,NULL,4
723,"/Z9zOAr1dQ8K/ngqYrheLIDD/yJFlOa4npWw/ESGACA5ofKz","Nzvimbe clinic 0104101",NULL,NULL,4
724,"/Z9zOAr1dQ8K/ngqYrheLIDD/yJFlOa4npWw/etft9xU7U6U","Dumbamwe Clinic",NULL,NULL,4
725,"/Z9zOAr1dQ8K/ngqYrheLIDD/yJFlOa4npWw/FNqqNK8uxkj","Nyamukamani Rural Health Centre",NULL,NULL,4
726,"/Z9zOAr1dQ8K/ngqYrheLIDD/yJFlOa4npWw/gcxqxWPw1ZC","Chinyika 1 Rural Health Centre",NULL,NULL,4
727,"/Z9zOAr1dQ8K/ngqYrheLIDD/yJFlOa4npWw/gmCfw2czWHi","Masvosva Rural Health Centre",NULL,NULL,4
728,"/Z9zOAr1dQ8K/ngqYrheLIDD/yJFlOa4npWw/GPHfKajtX5M","Little Kraal Clinic",NULL,NULL,4
729,"/Z9zOAr1dQ8K/ngqYrheLIDD/yJFlOa4npWw/gYjSfULDFyV","Chiduku Clinic",NULL,NULL,4
730,"/Z9zOAr1dQ8K/ngqYrheLIDD/yJFlOa4npWw/hcyuAxmkOqu","Maurice Nyagumbo Clinic",NULL,NULL,4
731,"/Z9zOAr1dQ8K/ngqYrheLIDD/yJFlOa4npWw/Hu31HxP4pnG","Era Mine Mine Clinic",NULL,NULL,4
732,"/Z9zOAr1dQ8K/ngqYrheLIDD/yJFlOa4npWw/i1304rA978N","Tsikada Rural Health Center ",NULL,NULL,4
733,"/Z9zOAr1dQ8K/ngqYrheLIDD/yJFlOa4npWw/igDHRzTsJrp","Chinyadza Clinic",NULL,NULL,4
734,"/Z9zOAr1dQ8K/ngqYrheLIDD/yJFlOa4npWw/IS9RJYi881o","Tsikada Rural Health Center ",NULL,NULL,4
735,"/Z9zOAr1dQ8K/ngqYrheLIDD/yJFlOa4npWw/jfvugcbgBLD","Chikobvore Rural Health Centre",NULL,NULL,4
736,"/Z9zOAr1dQ8K/ngqYrheLIDD/yJFlOa4npWw/JRx4DirjNEn","Chitungwiza Clinic",NULL,NULL,4
737,"/Z9zOAr1dQ8K/ngqYrheLIDD/yJFlOa4npWw/k1c19Mj2YZJ","Zunidza Clinic",NULL,NULL,4
738,"/Z9zOAr1dQ8K/ngqYrheLIDD/yJFlOa4npWw/ldxZ72IIbir","St. Michaels Mission Hospital",NULL,NULL,4
739,"/Z9zOAr1dQ8K/ngqYrheLIDD/yJFlOa4npWw/NMWRzVxqJBp","Tsikada Rural Health Center",NULL,NULL,4
740,"/Z9zOAr1dQ8K/ngqYrheLIDD/yJFlOa4npWw/nrMK5a1kkjl","Weya Rural Hospital",NULL,NULL,4
741,"/Z9zOAr1dQ8K/ngqYrheLIDD/yJFlOa4npWw/Oc6aa9el706","Mukamba Clinic",NULL,NULL,4
742,"/Z9zOAr1dQ8K/ngqYrheLIDD/yJFlOa4npWw/ocBmfh8IMry","Little Kraal Clinic ",NULL,NULL,4
743,"/Z9zOAr1dQ8K/ngqYrheLIDD/yJFlOa4npWw/OEmeKmvagQm","Mufusire Clinic",NULL,NULL,4
744,"/Z9zOAr1dQ8K/ngqYrheLIDD/yJFlOa4npWw/OJpvLVgZmR0","Mayo 1 Rural Health Centre",NULL,NULL,4
745,"/Z9zOAr1dQ8K/ngqYrheLIDD/yJFlOa4npWw/onNuwP6Pfw4","Nyamidzi Clinic",NULL,NULL,4
746,"/Z9zOAr1dQ8K/ngqYrheLIDD/yJFlOa4npWw/pcXd2hwfzZV","Headlands Clinic",NULL,NULL,4
747,"/Z9zOAr1dQ8K/ngqYrheLIDD/yJFlOa4npWw/Q5czETNKIUx","FACT Clinic Clinic",NULL,NULL,4
748,"/Z9zOAr1dQ8K/ngqYrheLIDD/yJFlOa4npWw/Q821gRmBnL3","Dowa Clinic",NULL,NULL,4
749,"/Z9zOAr1dQ8K/ngqYrheLIDD/yJFlOa4npWw/QHVCAkeXCog","Tandi Clinic",NULL,NULL,4
750,"/Z9zOAr1dQ8K/ngqYrheLIDD/yJFlOa4npWw/qqyUMe7zgsr","Little Kraal Nyazura Farm Prison",NULL,NULL,4
751,"/Z9zOAr1dQ8K/ngqYrheLIDD/yJFlOa4npWw/ritN087xLCM","Ringanayi Clinic",NULL,NULL,4
752,"/Z9zOAr1dQ8K/ngqYrheLIDD/yJFlOa4npWw/RWivvGgnk5S","Chinhenga Rural Health Centre",NULL,NULL,4
753,"/Z9zOAr1dQ8K/ngqYrheLIDD/yJFlOa4npWw/SISBOCPkjkv","Tariro Clinic",NULL,NULL,4
754,"/Z9zOAr1dQ8K/ngqYrheLIDD/yJFlOa4npWw/sR5qFlyKfxO","Nyahowe Rural Health Centre",NULL,NULL,4
755,"/Z9zOAr1dQ8K/ngqYrheLIDD/yJFlOa4npWw/SyzlxdgIEUo","Mukuwapasi Clinic",NULL,NULL,4
756,"/Z9zOAr1dQ8K/ngqYrheLIDD/yJFlOa4npWw/T663SER6C7W","Nyahukwe Rural Health Centre",NULL,NULL,4
757,"/Z9zOAr1dQ8K/ngqYrheLIDD/yJFlOa4npWw/tALfbumNAOT","Mayo 2 Rural Health Centre",NULL,NULL,4
758,"/Z9zOAr1dQ8K/ngqYrheLIDD/yJFlOa4npWw/tjtRpuZkP15","Chiome Clinic",NULL,NULL,4
759,"/Z9zOAr1dQ8K/ngqYrheLIDD/yJFlOa4npWw/TQqJCd3vopo","Nedziwa Clinic",NULL,NULL,4
760,"/Z9zOAr1dQ8K/ngqYrheLIDD/yJFlOa4npWw/Txi298JjnJB","Chinyudze Rural Health Centre",NULL,NULL,4
761,"/Z9zOAr1dQ8K/ngqYrheLIDD/yJFlOa4npWw/Uh7O39laKjv","Gowakowa Rural Health Centre",NULL,NULL,4
762,"/Z9zOAr1dQ8K/ngqYrheLIDD/yJFlOa4npWw/uWhfHwNDemw","Makoni Rural Hospital",NULL,NULL,4
